PULocationID,year-month,trips
208,2021-08-01,14
208,2021-09-01,9
208,2021-10-01,16
208,2021-11-01,11
208,2021-12-01,12
208,2022-01-01,24
208,2022-02-01,17
208,2022-03-01,26
208,2022-04-01,31
208,2022-05-01,25
208,2022-06-01,14
208,2022-07-01,8
208,2022-08-01,22
208,2022-09-01,10
208,2022-10-01,14
208,2022-11-01,20
208,2022-12-01,16
208,2023-01-01,12
208,2023-02-01,16
208,2023-03-01,20
208,2023-04-01,22
209,2019-02-01,64
209,2019-03-01,113
209,2019-04-01,71
209,2019-05-01,101
209,2019-06-01,101
209,2019-07-01,103
209,2019-08-01,78
209,2019-09-01,76
209,2019-10-01,80
209,2019-11-01,67
209,2019-12-01,77
209,2020-01-01,86
209,2020-02-01,91
209,2020-03-01,58
209,2020-04-01,26
209,2020-05-01,20
209,2020-06-01,43
209,2020-07-01,38
209,2020-08-01,43
209,2020-09-01,42
209,2020-10-01,59
209,2020-11-01,44
209,2020-12-01,58
209,2021-01-01,45
209,2021-02-01,34
209,2021-03-01,46
209,2021-04-01,34
209,2021-05-01,50
209,2021-06-01,71
209,2021-07-01,87
209,2021-08-01,81
209,2021-09-01,94
209,2021-10-01,117
209,2021-11-01,97
209,2021-12-01,92
209,2022-01-01,76
209,2022-02-01,102
209,2022-03-01,126
209,2022-04-01,126
209,2022-05-01,142
209,2022-06-01,175
209,2022-07-01,136
209,2022-08-01,124
209,2022-09-01,132
209,2022-10-01,140
209,2022-11-01,112
209,2022-12-01,115
209,2023-01-01,76
209,2023-02-01,71
209,2023-03-01,86
209,2023-04-01,71
210,2019-02-01,15
210,2019-03-01,11
210,2019-04-01,3
210,2019-05-01,6
210,2019-06-01,4
210,2019-07-01,4
210,2019-08-01,5
210,2019-09-01,7
210,2019-10-01,5
210,2019-11-01,9
210,2019-12-01,7
210,2020-01-01,4
210,2020-02-01,8
210,2020-03-01,10
210,2020-04-01,10
210,2020-05-01,10
210,2020-06-01,8
210,2020-07-01,15
210,2020-08-01,10
210,2020-09-01,10
210,2020-10-01,9
210,2020-11-01,2
210,2020-12-01,1
210,2021-01-01,4
210,2021-02-01,3
210,2021-03-01,1
210,2021-04-01,3
210,2021-05-01,16
210,2021-06-01,16
210,2021-07-01,7
210,2021-08-01,9
210,2021-09-01,16
210,2021-10-01,10
210,2021-11-01,4
210,2021-12-01,10
210,2022-01-01,4
210,2022-02-01,10
210,2022-03-01,6
210,2022-04-01,10
210,2022-05-01,19
210,2022-06-01,26
210,2022-07-01,18
210,2022-08-01,15
210,2022-09-01,9
210,2022-10-01,5
210,2022-11-01,7
210,2022-12-01,5
210,2023-01-01,10
210,2023-02-01,11
210,2023-03-01,8
210,2023-04-01,9
211,2019-02-01,242
211,2019-03-01,276
211,2019-04-01,262
211,2019-05-01,262
211,2019-06-01,219
211,2019-07-01,255
211,2019-08-01,245
211,2019-09-01,205
211,2019-10-01,286
211,2019-11-01,250
211,2019-12-01,219
211,2020-01-01,288
211,2020-02-01,256
211,2020-03-01,155
211,2020-04-01,35
211,2020-05-01,41
211,2020-06-01,35
211,2020-07-01,52
211,2020-08-01,40
211,2020-09-01,86
211,2020-10-01,138
211,2020-11-01,101
211,2020-12-01,88
211,2021-01-01,98
211,2021-02-01,106
211,2021-03-01,142
211,2021-04-01,160
211,2021-05-01,155
211,2021-06-01,234
211,2021-07-01,177
211,2021-08-01,194
211,2021-09-01,242
211,2021-10-01,222
211,2021-11-01,273
211,2021-12-01,219
211,2022-01-01,161
211,2022-02-01,267
211,2022-03-01,322
211,2022-04-01,273
211,2022-05-01,271
211,2022-06-01,262
211,2022-07-01,224
211,2022-08-01,279
211,2022-09-01,238
211,2022-10-01,221
211,2022-11-01,239
211,2022-12-01,230
211,2023-01-01,207
211,2023-02-01,208
211,2023-03-01,210
211,2023-04-01,196
212,2019-02-01,8
212,2019-03-01,9
212,2019-04-01,6
212,2019-05-01,11
212,2019-06-01,11
212,2019-07-01,11
212,2019-08-01,10
212,2019-09-01,11
212,2019-10-01,11
212,2019-11-01,7
212,2019-12-01,12
212,2020-01-01,12
212,2020-02-01,12
212,2020-03-01,8
212,2020-04-01,5
212,2020-05-01,9
212,2020-06-01,8
212,2020-07-01,1
212,2020-08-01,9
212,2020-09-01,14
212,2020-10-01,10
212,2020-11-01,10
212,2020-12-01,7
212,2021-01-01,14
212,2021-02-01,19
212,2021-03-01,15
212,2021-04-01,12
212,2021-05-01,15
212,2021-06-01,15
212,2021-07-01,9
212,2021-08-01,12
212,2021-09-01,22
212,2021-10-01,15
212,2021-11-01,15
212,2021-12-01,30
212,2022-01-01,10
212,2022-02-01,20
212,2022-03-01,28
212,2022-04-01,15
212,2022-05-01,7
212,2022-06-01,7
212,2022-07-01,9
212,2022-08-01,11
212,2022-09-01,19
212,2022-10-01,12
212,2022-11-01,15
212,2022-12-01,12
212,2023-01-01,13
212,2023-02-01,21
212,2023-03-01,30
212,2023-04-01,35
213,2019-02-01,25
213,2019-03-01,25
213,2019-04-01,15
213,2019-05-01,17
213,2019-06-01,16
213,2019-07-01,6
213,2019-08-01,13
213,2019-09-01,22
213,2019-10-01,14
213,2019-11-01,11
213,2019-12-01,25
213,2020-01-01,25
213,2020-02-01,24
213,2020-03-01,23
213,2020-05-01,14
213,2020-06-01,18
213,2020-07-01,17
213,2020-08-01,15
213,2020-09-01,19
213,2020-10-01,13
213,2020-11-01,17
213,2020-12-01,22
213,2021-01-01,29
213,2021-02-01,20
213,2021-03-01,25
213,2021-04-01,18
213,2021-05-01,16
213,2021-06-01,12
213,2021-07-01,15
213,2021-08-01,28
213,2021-09-01,15
213,2021-10-01,28
213,2021-11-01,36
213,2021-12-01,24
213,2022-01-01,41
213,2022-02-01,29
213,2022-03-01,33
213,2022-04-01,18
213,2022-05-01,33
213,2022-06-01,28
213,2022-07-01,35
213,2022-08-01,41
213,2022-09-01,31
213,2022-10-01,30
213,2022-11-01,29
213,2022-12-01,27
213,2023-01-01,20
213,2023-02-01,30
213,2023-03-01,26
213,2023-04-01,37
214,2019-03-01,4
214,2019-04-01,2
214,2019-05-01,1
214,2019-06-01,2
214,2019-09-01,1
214,2019-10-01,1
214,2020-02-01,2
214,2020-03-01,2
214,2020-06-01,1
214,2020-07-01,1
214,2020-08-01,4
214,2020-09-01,4
214,2020-10-01,3
214,2020-11-01,3
214,2021-01-01,4
214,2021-02-01,2
214,2021-03-01,1
214,2021-04-01,1
214,2021-05-01,4
214,2021-06-01,2
214,2021-07-01,6
214,2021-08-01,2
214,2021-09-01,1
214,2021-11-01,5
214,2022-01-01,3
214,2022-02-01,2
214,2022-03-01,4
214,2022-04-01,3
214,2022-05-01,3
214,2022-06-01,1
214,2022-07-01,2
214,2022-08-01,5
214,2022-09-01,3
214,2022-10-01,2
214,2022-11-01,2
214,2022-12-01,4
214,2023-01-01,3
214,2023-02-01,1
214,2023-03-01,1
214,2023-04-01,1
215,2019-02-01,6
215,2019-03-01,13
215,2019-04-01,17
215,2019-05-01,15
215,2019-06-01,4
215,2019-07-01,1
215,2019-08-01,3
215,2019-09-01,10
215,2019-10-01,6
215,2019-11-01,11
215,2019-12-01,8
215,2020-01-01,7
215,2020-02-01,11
215,2020-03-01,6
215,2020-04-01,1
215,2020-06-01,2
215,2020-07-01,1
215,2020-08-01,2
215,2020-09-01,13
215,2020-10-01,10
215,2020-11-01,8
215,2020-12-01,2
215,2021-01-01,4
215,2021-02-01,4
215,2021-03-01,5
215,2021-04-01,14
215,2021-05-01,7
215,2021-06-01,8
215,2021-07-01,5
215,2021-08-01,4
215,2021-09-01,7
215,2021-10-01,8
215,2021-11-01,10
215,2021-12-01,7
215,2022-01-01,7
215,2022-02-01,8
215,2022-03-01,2
215,2022-04-01,10
215,2022-05-01,8
215,2022-06-01,8
215,2022-07-01,2
215,2022-08-01,5
215,2022-09-01,5
215,2022-10-01,8
215,2022-11-01,3
215,2022-12-01,3
215,2023-01-01,5
215,2023-02-01,1
215,2023-03-01,4
215,2023-04-01,3
216,2019-02-01,4
216,2019-03-01,8
216,2019-04-01,12
216,2019-05-01,6
216,2019-06-01,8
216,2019-07-01,10
216,2019-08-01,7
216,2019-09-01,9
216,2019-10-01,6
216,2019-11-01,6
216,2019-12-01,6
216,2020-01-01,3
216,2020-02-01,12
216,2020-03-01,8
216,2020-04-01,7
216,2020-05-01,10
216,2020-06-01,2
216,2020-07-01,16
216,2020-08-01,15
216,2020-09-01,7
216,2020-10-01,20
216,2020-11-01,15
216,2020-12-01,18
216,2021-01-01,28
216,2021-02-01,35
216,2021-03-01,43
216,2021-04-01,34
216,2021-05-01,21
216,2021-06-01,19
216,2021-07-01,6
216,2021-08-01,13
216,2021-09-01,14
216,2021-10-01,3
216,2021-11-01,22
216,2021-12-01,20
216,2022-01-01,24
216,2022-02-01,22
216,2022-03-01,16
216,2022-04-01,18
216,2022-05-01,21
216,2022-06-01,20
216,2022-07-01,22
216,2022-08-01,23
216,2022-09-01,31
216,2022-10-01,21
216,2022-11-01,25
216,2022-12-01,25
216,2023-01-01,13
216,2023-02-01,21
216,2023-03-01,20
216,2023-04-01,17
217,2019-02-01,4
217,2019-03-01,5
217,2019-04-01,4
217,2019-05-01,5
217,2019-06-01,7
217,2019-07-01,12
217,2019-08-01,14
217,2019-09-01,6
217,2019-10-01,9
217,2019-11-01,3
217,2019-12-01,6
217,2020-01-01,6
217,2020-02-01,5
217,2020-03-01,3
217,2020-04-01,1
217,2020-05-01,2
217,2020-06-01,1
217,2020-07-01,3
217,2020-09-01,3
217,2020-10-01,2
217,2020-11-01,6
217,2020-12-01,6
217,2021-01-01,2
217,2021-02-01,3
217,2021-03-01,3
217,2021-04-01,2
217,2021-05-01,2
217,2021-06-01,1
217,2021-07-01,4
217,2021-08-01,1
217,2021-09-01,5
217,2021-10-01,16
217,2021-11-01,19
217,2021-12-01,9
217,2022-01-01,1
217,2022-02-01,8
217,2022-03-01,4
217,2022-04-01,8
217,2022-05-01,5
217,2022-06-01,9
217,2022-07-01,13
217,2022-08-01,11
217,2022-09-01,11
217,2022-10-01,16
217,2022-11-01,18
217,2022-12-01,12
217,2023-01-01,9
217,2023-02-01,12
217,2023-03-01,19
217,2023-04-01,15
218,2019-02-01,3
218,2019-03-01,5
218,2019-04-01,4
218,2019-05-01,2
218,2019-06-01,4
218,2019-07-01,1
218,2019-08-01,3
218,2019-09-01,4
218,2019-10-01,8
218,2019-11-01,7
218,2019-12-01,4
218,2020-02-01,2
218,2020-03-01,4
218,2020-05-01,1
218,2020-07-01,1
218,2020-08-01,7
218,2020-09-01,2
218,2020-10-01,6
218,2020-11-01,1
218,2020-12-01,2
218,2021-01-01,2
218,2021-02-01,6
218,2021-03-01,6
218,2021-04-01,6
218,2021-05-01,8
218,2021-07-01,1
218,2021-08-01,3
218,2021-09-01,5
218,2021-10-01,7
218,2021-11-01,3
218,2021-12-01,6
218,2022-01-01,5
218,2022-02-01,2
218,2022-03-01,2
218,2022-04-01,3
218,2022-05-01,12
218,2022-06-01,7
218,2022-07-01,1
218,2022-08-01,8
218,2022-09-01,10
218,2022-10-01,12
218,2022-11-01,4
218,2022-12-01,7
218,2023-01-01,5
218,2023-02-01,4
218,2023-03-01,8
218,2023-04-01,7
219,2019-02-01,1
219,2019-03-01,3
219,2019-04-01,7
219,2019-05-01,7
219,2019-06-01,9
219,2019-07-01,13
219,2019-08-01,8
219,2019-09-01,6
219,2019-10-01,9
219,2019-11-01,4
219,2019-12-01,7
219,2020-01-01,6
219,2020-02-01,5
219,2020-03-01,4
219,2020-05-01,1
219,2020-07-01,3
219,2020-08-01,1
219,2020-09-01,1
219,2020-10-01,7
219,2020-11-01,7
219,2020-12-01,2
219,2021-01-01,2
219,2021-02-01,1
219,2021-03-01,1
219,2021-04-01,1
219,2021-05-01,4
219,2021-06-01,6
219,2021-07-01,5
219,2021-08-01,2
219,2021-09-01,3
219,2021-10-01,1
219,2021-11-01,5
219,2021-12-01,8
219,2022-01-01,13
219,2022-02-01,9
219,2022-03-01,9
219,2022-04-01,7
219,2022-05-01,6
219,2022-06-01,5
219,2022-07-01,2
219,2022-08-01,5
219,2022-09-01,6
219,2022-10-01,8
219,2022-11-01,5
219,2022-12-01,4
219,2023-01-01,5
219,2023-02-01,5
219,2023-03-01,6
219,2023-04-01,3
220,2019-02-01,42
220,2019-03-01,73
220,2019-04-01,56
220,2019-05-01,58
220,2019-06-01,56
220,2019-07-01,41
220,2019-08-01,71
220,2019-09-01,51
220,2019-10-01,54
220,2019-11-01,50
220,2019-12-01,42
220,2020-01-01,44
220,2020-02-01,76
220,2020-03-01,28
220,2020-04-01,5
220,2020-05-01,2
220,2020-06-01,11
220,2020-07-01,15
220,2020-08-01,20
220,2020-09-01,21
220,2020-10-01,33
220,2020-11-01,24
220,2020-12-01,22
220,2021-01-01,42
220,2021-02-01,23
220,2021-03-01,30
220,2021-04-01,63
220,2021-05-01,44
220,2021-06-01,48
220,2021-07-01,45
220,2021-08-01,39
220,2021-09-01,33
220,2021-10-01,38
220,2021-11-01,35
220,2021-12-01,52
220,2022-01-01,44
220,2022-02-01,54
220,2022-03-01,58
220,2022-04-01,63
220,2022-05-01,49
220,2022-06-01,47
220,2022-07-01,56
220,2022-08-01,60
220,2022-09-01,56
220,2022-10-01,51
220,2022-11-01,58
220,2022-12-01,49
220,2023-01-01,43
220,2023-02-01,46
220,2023-03-01,42
220,2023-04-01,55
221,2019-02-01,1
221,2019-04-01,2
221,2019-05-01,3
221,2019-06-01,1
221,2019-07-01,4
221,2019-08-01,1
221,2019-09-01,4
221,2019-10-01,3
221,2019-12-01,3
221,2020-01-01,4
221,2020-02-01,1
221,2020-03-01,4
221,2020-05-01,1
221,2020-06-01,4
221,2020-07-01,5
221,2020-08-01,4
221,2020-09-01,5
221,2020-10-01,9
221,2020-11-01,5
221,2020-12-01,9
221,2021-01-01,3
221,2021-02-01,1
221,2021-03-01,6
221,2021-04-01,7
221,2021-05-01,7
221,2021-06-01,8
221,2021-07-01,7
221,2021-08-01,10
221,2021-09-01,13
221,2021-10-01,6
221,2021-11-01,7
221,2021-12-01,1
221,2022-01-01,1
221,2022-02-01,4
221,2022-03-01,4
221,2022-04-01,10
221,2022-05-01,5
221,2022-06-01,4
221,2022-07-01,3
221,2022-08-01,3
221,2022-10-01,3
221,2022-11-01,2
221,2022-12-01,1
221,2023-01-01,7
221,2023-02-01,5
221,2023-03-01,2
221,2023-04-01,3
222,2019-02-01,2
222,2019-03-01,2
222,2019-08-01,1
222,2019-09-01,1
222,2019-10-01,1
222,2019-12-01,2
222,2020-01-01,1
222,2020-02-01,1
222,2020-03-01,1
222,2020-04-01,1
222,2020-05-01,10
222,2020-06-01,4
222,2020-08-01,2
222,2020-09-01,7
222,2020-10-01,3
222,2020-11-01,2
222,2020-12-01,5
222,2021-01-01,3
222,2021-03-01,1
222,2021-04-01,2
222,2021-05-01,3
222,2021-06-01,3
222,2021-07-01,2
222,2021-08-01,2
222,2021-09-01,1
222,2021-10-01,4
222,2021-11-01,4
222,2022-01-01,2
222,2022-03-01,1
222,2022-04-01,2
222,2022-05-01,3
222,2022-06-01,2
222,2022-07-01,1
222,2022-08-01,2
222,2022-09-01,1
222,2022-10-01,1
222,2022-12-01,4
222,2023-01-01,2
222,2023-02-01,1
223,2019-02-01,100
223,2019-03-01,115
223,2019-04-01,100
223,2019-05-01,93
223,2019-06-01,98
223,2019-07-01,107
223,2019-08-01,69
223,2019-09-01,76
223,2019-10-01,105
223,2019-11-01,57
223,2019-12-01,78
223,2020-01-01,82
223,2020-02-01,74
223,2020-03-01,56
223,2020-04-01,38
223,2020-05-01,31
223,2020-06-01,41
223,2020-07-01,59
223,2020-08-01,49
223,2020-09-01,62
223,2020-10-01,64
223,2020-11-01,72
223,2020-12-01,70
223,2021-01-01,44
223,2021-02-01,70
223,2021-03-01,55
223,2021-04-01,82
223,2021-05-01,58
223,2021-06-01,69
223,2021-07-01,49
223,2021-08-01,58
223,2021-09-01,86
223,2021-10-01,52
223,2021-11-01,48
223,2021-12-01,53
223,2022-01-01,44
223,2022-02-01,46
223,2022-03-01,60
223,2022-04-01,78
223,2022-05-01,57
223,2022-06-01,60
223,2022-07-01,44
223,2022-08-01,59
223,2022-09-01,66
223,2022-10-01,90
223,2022-11-01,49
223,2022-12-01,61
223,2023-01-01,40
223,2023-02-01,55
223,2023-03-01,63
223,2023-04-01,66
224,2019-02-01,389
224,2019-03-01,410
224,2019-04-01,382
224,2019-05-01,398
224,2019-06-01,375
224,2019-07-01,386
224,2019-08-01,364
224,2019-09-01,276
224,2019-10-01,336
224,2019-11-01,273
224,2019-12-01,235
224,2020-01-01,264
224,2020-02-01,336
224,2020-03-01,200
224,2020-04-01,22
224,2020-05-01,28
224,2020-06-01,32
224,2020-07-01,48
224,2020-08-01,55
224,2020-09-01,49
224,2020-10-01,75
224,2020-11-01,44
224,2020-12-01,51
224,2021-01-01,50
224,2021-02-01,57
224,2021-03-01,52
224,2021-04-01,53
224,2021-05-01,79
224,2021-06-01,102
224,2021-07-01,132
224,2021-08-01,103
224,2021-09-01,107
224,2021-10-01,149
224,2021-11-01,173
224,2021-12-01,122
224,2022-01-01,86
224,2022-02-01,151
224,2022-03-01,218
224,2022-04-01,170
224,2022-05-01,152
224,2022-06-01,213
224,2022-07-01,251
224,2022-08-01,323
224,2022-09-01,193
224,2022-10-01,207
224,2022-11-01,204
224,2022-12-01,165
224,2023-01-01,137
224,2023-02-01,144
224,2023-03-01,156
224,2023-04-01,173
225,2019-02-01,88
225,2019-03-01,80
225,2019-04-01,69
225,2019-05-01,61
225,2019-06-01,60
225,2019-07-01,61
225,2019-08-01,62
225,2019-09-01,59
225,2019-10-01,70
225,2019-11-01,62
225,2019-12-01,66
225,2020-01-01,51
225,2020-02-01,59
225,2020-03-01,53
225,2020-04-01,23
225,2020-05-01,12
225,2020-06-01,16
225,2020-07-01,27
225,2020-08-01,38
225,2020-09-01,32
225,2020-10-01,31
225,2020-11-01,53
225,2020-12-01,72
225,2021-01-01,52
225,2021-02-01,59
225,2021-03-01,41
225,2021-04-01,35
225,2021-05-01,43
225,2021-06-01,43
225,2021-07-01,38
225,2021-08-01,35
225,2021-09-01,44
225,2021-10-01,36
225,2021-11-01,49
225,2021-12-01,29
225,2022-01-01,41
225,2022-02-01,57
225,2022-03-01,57
225,2022-04-01,59
225,2022-05-01,87
225,2022-06-01,90
225,2022-07-01,96
225,2022-08-01,137
225,2022-09-01,85
225,2022-10-01,69
225,2022-11-01,49
225,2022-12-01,57
225,2023-01-01,67
225,2023-02-01,67
225,2023-03-01,76
225,2023-04-01,83
226,2019-02-01,156
226,2019-03-01,189
226,2019-04-01,180
226,2019-05-01,169
226,2019-06-01,143
226,2019-07-01,122
226,2019-08-01,146
226,2019-09-01,118
226,2019-10-01,117
226,2019-11-01,120
226,2019-12-01,160
226,2020-01-01,152
226,2020-02-01,120
226,2020-03-01,78
226,2020-04-01,39
226,2020-05-01,33
226,2020-06-01,56
226,2020-07-01,65
226,2020-08-01,53
226,2020-09-01,98
226,2020-10-01,124
226,2020-11-01,86
226,2020-12-01,70
226,2021-01-01,78
226,2021-02-01,91
226,2021-03-01,108
226,2021-04-01,98
226,2021-05-01,86
226,2021-06-01,77
226,2021-07-01,67
226,2021-08-01,86
226,2021-09-01,60
226,2021-10-01,99
226,2021-11-01,109
226,2021-12-01,93
226,2022-01-01,101
226,2022-02-01,75
226,2022-03-01,124
226,2022-04-01,109
226,2022-05-01,112
226,2022-06-01,115
226,2022-07-01,119
226,2022-08-01,127
226,2022-09-01,121
226,2022-10-01,153
226,2022-11-01,119
226,2022-12-01,148
226,2023-01-01,135
226,2023-02-01,179
226,2023-03-01,137
226,2023-04-01,161
227,2019-02-01,8
227,2019-03-01,13
227,2019-04-01,10
227,2019-05-01,11
227,2019-06-01,4
227,2019-07-01,3
227,2019-08-01,6
227,2019-09-01,6
227,2019-10-01,6
227,2019-11-01,8
227,2019-12-01,13
227,2020-01-01,9
227,2020-02-01,13
227,2020-03-01,10
227,2020-04-01,8
227,2020-05-01,7
227,2020-06-01,12
227,2020-07-01,4
227,2020-08-01,8
227,2020-09-01,3
227,2020-10-01,10
227,2020-11-01,10
227,2020-12-01,4
227,2021-01-01,6
227,2021-03-01,9
227,2021-04-01,5
227,2021-05-01,5
227,2021-06-01,7
227,2021-07-01,6
227,2021-08-01,14
227,2021-09-01,17
227,2021-10-01,10
227,2021-11-01,11
227,2021-12-01,13
227,2022-01-01,2
227,2022-02-01,6
227,2022-03-01,4
227,2022-04-01,11
227,2022-05-01,10
227,2022-06-01,11
227,2022-07-01,10
227,2022-08-01,5
227,2022-09-01,16
227,2022-10-01,17
227,2022-11-01,2
227,2022-12-01,7
227,2023-01-01,1
227,2023-02-01,10
227,2023-03-01,20
227,2023-04-01,21
228,2019-02-01,23
228,2019-03-01,39
228,2019-04-01,31
228,2019-05-01,40
228,2019-06-01,25
228,2019-07-01,29
228,2019-08-01,36
228,2019-09-01,36
228,2019-10-01,37
228,2019-11-01,27
228,2019-12-01,34
228,2020-01-01,24
228,2020-02-01,20
228,2020-03-01,23
228,2020-04-01,6
228,2020-05-01,16
228,2020-06-01,12
228,2020-07-01,16
228,2020-08-01,18
228,2020-09-01,18
228,2020-10-01,31
228,2020-11-01,15
228,2020-12-01,11
228,2021-01-01,16
228,2021-02-01,26
228,2021-03-01,50
228,2021-04-01,41
228,2021-05-01,32
228,2021-06-01,34
228,2021-07-01,44
228,2021-08-01,34
228,2021-09-01,39
228,2021-10-01,27
228,2021-11-01,41
228,2021-12-01,42
228,2022-01-01,29
228,2022-02-01,45
228,2022-03-01,43
228,2022-04-01,62
228,2022-05-01,48
228,2022-06-01,49
228,2022-07-01,30
228,2022-08-01,35
228,2022-09-01,21
228,2022-10-01,26
228,2022-11-01,26
228,2022-12-01,28
228,2023-01-01,31
228,2023-02-01,18
228,2023-03-01,45
228,2023-04-01,37
229,2019-02-01,943
229,2019-03-01,1027
229,2019-04-01,839
229,2019-05-01,901
229,2019-06-01,930
229,2019-07-01,1035
229,2019-08-01,857
229,2019-09-01,671
229,2019-10-01,835
229,2019-11-01,748
229,2019-12-01,861
229,2020-01-01,1022
229,2020-02-01,1249
229,2020-03-01,505
229,2020-04-01,73
229,2020-05-01,88
229,2020-06-01,104
229,2020-07-01,117
229,2020-08-01,119
229,2020-09-01,209
229,2020-10-01,285
229,2020-11-01,201
229,2020-12-01,214
229,2021-01-01,243
229,2021-02-01,266
229,2021-03-01,316
229,2021-04-01,282
229,2021-05-01,336
229,2021-06-01,432
229,2021-07-01,444
229,2021-08-01,418
229,2021-09-01,523
229,2021-10-01,624
229,2021-11-01,610
229,2021-12-01,472
229,2022-01-01,362
229,2022-02-01,635
229,2022-03-01,905
229,2022-04-01,806
229,2022-05-01,712
229,2022-06-01,918
229,2022-07-01,854
229,2022-08-01,869
229,2022-09-01,826
229,2022-10-01,968
229,2022-11-01,814
229,2022-12-01,766
229,2023-01-01,670
229,2023-02-01,732
229,2023-03-01,845
229,2023-04-01,719
230,2019-02-01,456
230,2019-03-01,652
230,2019-04-01,385
230,2019-05-01,516
230,2019-06-01,458
230,2019-07-01,436
230,2019-08-01,368
230,2019-09-01,443
230,2019-10-01,498
230,2019-11-01,420
230,2019-12-01,508
230,2020-01-01,358
230,2020-02-01,387
230,2020-03-01,163
230,2020-04-01,39
230,2020-05-01,43
230,2020-06-01,11
230,2020-07-01,31
230,2020-08-01,37
230,2020-09-01,47
230,2020-10-01,60
230,2020-11-01,60
230,2020-12-01,67
230,2021-01-01,64
230,2021-02-01,85
230,2021-03-01,108
230,2021-04-01,111
230,2021-05-01,105
230,2021-06-01,161
230,2021-07-01,212
230,2021-08-01,205
230,2021-09-01,229
230,2021-10-01,271
230,2021-11-01,273
230,2021-12-01,265
230,2022-01-01,214
230,2022-02-01,316
230,2022-03-01,439
230,2022-04-01,345
230,2022-05-01,419
230,2022-06-01,426
230,2022-07-01,374
230,2022-08-01,300
230,2022-09-01,407
230,2022-10-01,375
230,2022-11-01,414
230,2022-12-01,432
230,2023-01-01,316
230,2023-02-01,306
230,2023-03-01,466
230,2023-04-01,334
231,2019-02-01,809
231,2019-03-01,959
231,2019-04-01,916
231,2019-05-01,900
231,2019-06-01,898
231,2019-07-01,959
231,2019-08-01,852
231,2019-09-01,852
231,2019-10-01,987
231,2019-11-01,886
231,2019-12-01,820
231,2020-01-01,980
231,2020-02-01,959
231,2020-03-01,732
231,2020-04-01,167
231,2020-05-01,140
231,2020-06-01,179
231,2020-07-01,292
231,2020-08-01,276
231,2020-09-01,406
231,2020-10-01,752
231,2020-11-01,608
231,2020-12-01,471
231,2021-01-01,510
231,2021-02-01,572
231,2021-03-01,692
231,2021-04-01,687
231,2021-05-01,786
231,2021-06-01,985
231,2021-07-01,1009
231,2021-08-01,905
231,2021-09-01,1223
231,2021-10-01,1104
231,2021-11-01,1084
231,2021-12-01,771
231,2022-01-01,762
231,2022-02-01,1129
231,2022-03-01,1392
231,2022-04-01,1221
231,2022-05-01,1157
231,2022-06-01,1299
231,2022-07-01,1110
231,2022-08-01,1124
231,2022-09-01,1003
231,2022-10-01,1091
231,2022-11-01,951
231,2022-12-01,855
231,2023-01-01,802
231,2023-02-01,758
231,2023-03-01,921
231,2023-04-01,827
232,2019-02-01,299
232,2019-03-01,305
232,2019-04-01,294
232,2019-05-01,269
232,2019-06-01,310
232,2019-07-01,351
232,2019-08-01,317
232,2019-09-01,272
232,2019-10-01,325
232,2019-11-01,253
232,2019-12-01,208
232,2020-01-01,276
232,2020-02-01,299
232,2020-03-01,217
232,2020-04-01,42
232,2020-05-01,30
232,2020-06-01,47
232,2020-07-01,52
232,2020-08-01,68
232,2020-09-01,62
232,2020-10-01,98
232,2020-11-01,74
232,2020-12-01,81
232,2021-01-01,70
232,2021-02-01,93
232,2021-03-01,91
232,2021-04-01,79
232,2021-05-01,78
232,2021-06-01,144
232,2021-07-01,161
232,2021-08-01,160
232,2021-09-01,210
232,2021-10-01,198
232,2021-11-01,175
232,2021-12-01,167
232,2022-01-01,120
232,2022-02-01,225
232,2022-03-01,275
232,2022-04-01,262
232,2022-05-01,250
232,2022-06-01,217
232,2022-07-01,209
232,2022-08-01,260
232,2022-09-01,218
232,2022-10-01,251
232,2022-11-01,250
232,2022-12-01,152
232,2023-01-01,169
232,2023-02-01,166
232,2023-03-01,176
232,2023-04-01,155
233,2019-02-01,991
233,2019-03-01,1371
233,2019-04-01,1105
233,2019-05-01,1149
233,2019-06-01,1248
233,2019-07-01,1266
233,2019-08-01,1221
233,2019-09-01,870
233,2019-10-01,1195
233,2019-11-01,1002
233,2019-12-01,1108
233,2020-01-01,1120
233,2020-02-01,1185
233,2020-03-01,579
233,2020-04-01,37
233,2020-05-01,47
233,2020-06-01,82
233,2020-07-01,96
233,2020-08-01,146
233,2020-09-01,219
233,2020-10-01,258
233,2020-11-01,210
233,2020-12-01,185
233,2021-01-01,195
233,2021-02-01,202
233,2021-03-01,251
233,2021-04-01,234
233,2021-05-01,296
233,2021-06-01,516
233,2021-07-01,605
233,2021-08-01,673
233,2021-09-01,708
233,2021-10-01,871
233,2021-11-01,892
233,2021-12-01,670
233,2022-01-01,448
233,2022-02-01,784
233,2022-03-01,1158
233,2022-04-01,1069
233,2022-05-01,1045
233,2022-06-01,1160
233,2022-07-01,1113
233,2022-08-01,1212
233,2022-09-01,972
233,2022-10-01,1065
233,2022-11-01,1112
233,2022-12-01,1028
233,2023-01-01,982
233,2023-02-01,848
233,2023-03-01,997
233,2023-04-01,880
234,2019-02-01,899
234,2019-03-01,1056
234,2019-04-01,948
234,2019-05-01,941
234,2019-06-01,960
234,2019-07-01,978
234,2019-08-01,877
234,2019-09-01,812
234,2019-10-01,919
